t,Sequenz,u1(t),u2(t),x1(t),x2(t),x3(t),v(t)
121,26,1.059286474327941,7.826508549359417,0.9118340232155514,0.5855466543087151,0.7086222814015853,3.2185689334552863
122,26,2.6520523942509957,7.546166679778352,0.6992584171245898,0.7603780624493071,0.6614668144999292,3.2637974792878417
123,26,1.923676467008607,7.249181719659262,0.6101700112459958,0.873156122689213,0.847101143811209,2.7465487526461945
124,26,0.45796681901228375,6.9345329818256545,0.8461620446808864,0.6234206512628393,0.42946371753364415,2.7456832085301928
125,26,1.7499214616258556,6.601158606929133,0.7213864398955767,0.5364578710703558,0.49346005154696815,2.8174942206685083
126,26,0.5335968211945956,6.247954740473006,0.5405630386151281,0.89135082159814,0.6982084279712317,2.578414736400625
127,26,1.7626292843080997,5.873774702820469,0.5008286470980714,0.8306677736385922,0.38192081530262967,2.197462748096762
128,26,1.0477658911557002,5.477428152186846,0.5271299054956928,0.8327245996728301,0.6278576157008042,2.283466446997528
129,26,1.6027208070132408,5.057680240615909,0.4085214142126522,0.42856616582115875,0.32608235248095085,1.9918520124974217
130,26,1.374274387732948,4.613250762940666,0.6908534178694969,0.5064029138045874,0.24804556698547042,2.120938329180335
131,26,0.9573618644484488,4.14281329872837,0.3401709138330245,0.6041357380143589,0.5279258058763284,1.7732246504295233
132,26,2.1002543230852244,3.6449943472094617,0.6987246828906402,0.534414935368078,0.22525431133035065,1.5903492947315812
133,26,0.41748635470013595,3.1183724551911354,0.3918232197024934,0.5976915949876354,0.4372992107871727,1.3688756964257727
134,26,1.6858117554276775,2.5614773379548694,0.4351487109241074,0.5342787780727336,0.4062625452756887,1.4073871069447441
135,26,1.2187229003757238e-10,1.972788993138181,0.4169674698922459,0.7801147490172353,0.4755510621235956,1.0826899751291508
136,26,25.0,1.3507368076008532,0.5306387378245494,0.3339355203210506,0.4164978603146851,1.1021958761364616
137,26,25.0,0.6936986572750499,0.7972846787547794,0.7095481094253862,0.31628903046187357,0.7312907553457135
138,26,25.0,1.4210854715202004e-14,1.2641709043539782,0.7267879943700608,0.26437495788939397,0.7837505331917489
139,26,25.0,1.1933865521628366,1.5182012994708851,0.7209254715611977,0.11638487874937545,0.6650097962918264
0,27,0.0,0.0,6.096710845792616,5.639159116695852,2.787147752720775,6.906973146480628
1,27,1.0205991273596526,2.9684416572016086,2.894988028506593,2.8216318650452714,2.652757206151337,7.126607017760601
2,27,2.0057640959602905,0.9916616191484864,2.822406636217956,2.9018961164795396,2.854098460430298,7.3935653346992565
3,27,2.955547292990677,1.6058660202754862,2.95432596281047,2.9250243833024063,2.8525388605082047,7.41347676932792
4,27,3.8700365967314285,1.2569848299715498,2.9652589692779565,2.6784877685429365,2.977534247432596,7.5255645355424665
5,27,4.749355801101909,2.4575470461417663,2.8240001664802583,2.7899479632790603,2.7501515860533665,7.536095924730658
6,27,5.593664983411425,2.2191392263380574,3.11716915443999,2.7095609137034518,2.9398084065461334,7.441218925541861
7,27,6.403160815314716,1.0277151486836793,2.7243131470708106,2.7948280610645764,3.0131441278418314,7.493611992678799
8,27,7.178076816971745,2.2448986540360414,2.8797999312566955,2.7071560165965063,2.5095498189412417,7.406869701673926
9,27,7.918683554411783,1.9202652325346672,2.977001514805651,2.7097643752339593,2.9586555131251546,7.31925474870429
10,27,8.625288780101785,2.29546789573886,2.7036177567937205,2.762314619163786,2.7047144947271575,7.266601322035145
11,27,9.298237516719082,0.5874865230466639,3.0228711603179623,2.7013962632860955,2.719616911550174,7.2995449684690366
12,27,9.937912084128342,5.116858621802521,3.1462582493521416,2.883809289487001,2.757943072346481,7.255014339437265
13,27,10.544732069562851,8.559167159783556,2.7649670840250464,2.648506097547612,2.764761571004541,7.492643497189034
14,27,11.119154241010087,11.092909548660145,3.190550992264387,2.8529355077404026,2.696680452924192,7.329946734838146
15,27,11.661672403801575,13.064899406617371,2.915515691044516,3.16300840933426,2.994524322798027,7.388487381084911
16,27,12.172817200407064,14.988381437154203,3.37546251990708,2.8433760373114527,3.0822422963276073,7.840121985565488
17,27,12.653155853432983,17.540882386753253,3.3990243329661434,3.286085256525043,3.0246260892117802,7.7356588192878935
18,27,13.103291851825189,21.561798081425536,3.409154207294004,3.5393743889151725,3.102029687881739,7.841010045491774
19,27,13.523864580276042,25.0,3.6307337678722758,3.688190489766263,3.494869247016552,7.939269489194293
20,27,13.915548891835734,25.0,3.881431299786973,3.8123220085570777,3.547152541649831,8.241521443931305
21,27,14.279054623727966,25.0,3.86162937572527,3.7222414018906202,3.5845657138416107,8.677297979871756
22,27,14.61512605636986,25.0,3.9317173983724216,4.0667315310650025,4.247843864159097,9.009816191845028
23,27,14.924541315596231,25.0,4.382786724834163,4.110609968083021,4.34438906768371,9.157871551310452
24,27,15.208111718088112,25.0,4.509672300018555,4.489563377875729,4.141302360554072,9.155147281482995
25,27,15.46668106000559,25.0,4.388803957527519,4.605310260535425,4.341271961450976,9.294450476352205
26,27,15.701124848824955,25.0,4.74519738011233,4.417278090982716,4.377878082775984,9.459608378968673
27,27,15.912349478380102,25.0,4.5286193041658285,4.8114798947994135,4.64084332952184,9.535364919970162
28,27,16.1012913471083,25.0,5.133974546690296,4.724712137115241,4.642275511985569,9.526915427855549
29,27,16.268915919500174,25.0,4.86758917377088,5.1342223093410135,4.908251232404943,9.703705859400362
30,27,16.41621673075405,25.0,5.218597262471878,5.232739119349744,4.94889754250036,9.884696337733873
31,27,16.54421433463458,25.0,5.428475799343998,5.027922851312894,4.969152430504658,9.874677655205259
32,27,16.653955194535637,25.0,5.449806496631222,5.152544684269435,5.021371855894973,9.717200625099798
33,27,16.746510517747545,25.0,5.572750265566756,5.294075762652375,5.0540373095514495,9.910912860381066
34,27,16.822975032928575,25.0,5.8423687848181185,5.667684141096747,5.034714904570114,9.690236081084885
35,27,16.88446571078076,25.0,5.741995686887931,5.62084017114624,5.022037965188733,9.609708122731139
36,27,16.93212042793001,25.0,5.872395110390174,5.865924618251333,4.911592995484155,9.626045152314006
37,27,16.967096574010487,25.0,5.831849576531292,5.7615685283913045,4.576717679850807,9.796426859301455
38,27,16.990569601953318,25.0,5.976544104804173,5.981422902335941,4.715634057297057,9.255766272741086
39,27,17.00373152147958,25.0,6.269472615014944,6.178408066817238,4.55917560902034,9.185142009835918
40,27,17.007789335797625,25.0,6.275979763707519,6.398087828790561,4.150000481875925,8.99691431125809
41,27,17.003963421504622,25.0,6.69955950044058,6.479012761363505,4.187249042222356,9.102126646925917
42,27,16.993485851692462,25.0,6.8278778613894815,6.35985670477531,4.183911759937614,8.821275363231443
43,27,16.977598662257943,25.0,6.771114525201281,6.367260493469927,3.8655072804641004,8.808250301343554
44,27,16.95755206141726,25.0,6.801274518637841,6.697275541498326,3.972742278497727,8.427295741444103
45,27,16.934602582424763,25.0,7.263075085026895,6.6093941869753,3.6639969394931877,8.55736195431885
46,27,16.910011179496035,25.0,7.092971499792287,6.867569076940155,3.7859791536051457,8.439711844103044
47,27,16.885041266935264,25.0,7.395276189104191,7.062212543906268,3.5651460029834325,7.845045917578348
48,27,16.860956701466918,25.0,7.7561521221880305,7.400033350799899,3.1343256364452894,8.01579856356167
49,27,16.839019707771698,25.0,7.992365220953198,7.6748000254383975,3.2394351384364573,7.626350301593683
50,27,16.820488747226804,25.0,7.919124649282043,7.455618482686709,2.8127662403938896,7.377484973907194
51,27,16.806616329850506,25.0,8.35830616411516,7.564165316725779,3.138383142568849,7.340355189655833
52,27,16.798646769450983,25.0,8.399676659221406,7.848120080110336,2.9591559897096866,7.578778361231264
53,27,16.797813881979437,25.0,8.48513347400497,7.701233057331381,3.1209686359983912,7.774422642081813
54,27,16.80533862708767,25.0,8.686548408832094,7.7902127446216625,2.731406750026597,7.553877814908152
55,27,16.822426692889678,25.0,8.695398609241659,7.745994204612021,3.2420002635183747,7.365488457980778
56,27,16.850266023927787,25.0,8.925877500505422,7.763192461689186,3.1625090543190666,7.882837403473318
57,27,16.890024292342957,25.0,9.418736220727629,7.7786498855791635,3.345317020841389,7.999267061745524
58,27,16.94284631224945,25.0,9.150476748120012,7.965128225221925,3.049683467926626,7.9817133617769755
59,27,17.009851397313724,25.0,9.366340468207628,7.494642073730121,3.255505286466504,8.259210166922456
60,27,17.092130661537702,25.0,9.686009402995808,7.541114324859295,3.2042548997117173,8.27909818497997
61,27,17.190744263246273,25.0,10.159496699611227,7.600995657200307,3.4499535587450176,8.199779967053384
62,27,17.30671859227914,25.0,10.094675527874868,7.526594009029013,3.8466671444342198,8.42659596851747
63,27,17.441043400386917,25.0,10.576570335851835,7.011811117957207,3.715376182337084,8.422078031724393
64,27,17.594668874831576,25.0,10.721438449341512,6.715915983259346,3.792675436108064,8.808421404935803
65,27,17.768502655191142,25.0,10.732663011229148,6.599676583940223,4.126571869333609,8.733282414170795
66,27,17.963406793368698,25.0,11.049473795876173,6.3348139510893215,4.089999274849603,8.854646819819934
67,27,18.18019465680574,25.0,11.636549757354636,6.041595916268953,4.358441023088564,9.028767887023312
68,27,18.419627774899723,25.0,11.776947051932586,5.717716884665113,4.291085003249263,9.165801536592525
69,27,18.682412628626018,25.0,12.183607389195087,5.295723973255055,4.547289828440869,9.326469640286934
70,27,18.96919738336412,25.0,12.09499998801737,5.3241827877812025,4.327763628978349,9.094180119286781
71,27,19.280568564928046,25.0,12.341561206901623,4.622731681428774,4.342727479863672,9.068769920740538
72,27,19.617047678801278,25.0,12.911377002045473,4.799109210796516,4.173962687941241,9.349878454203697
73,27,19.979087772575717,25.0,12.901346774926715,4.5931640759440295,4.361560441396318,8.952867471437868
74,27,20.367069941595176,25.0,13.710396939518084,4.327156135047433,3.848313681570286,9.059390128753563
75,27,20.781299777803014,25.0,13.97147654530866,4.230635381504024,3.897453127579777,8.760647056474713
76,27,21.222003761794113,25.0,14.028457361232952,4.233050466056684,3.9098124285805214,8.897799707321742
77,27,21.68932559807122,25.0,14.222181124428941,4.00354012923734,3.9366399454137295,8.542694118401998
78,27,22.183322493505386,25.0,14.58221325947082,3.7070882971334496,3.9248021691896584,8.307192623344832
79,27,22.703961379001086,25.0,14.630860680709821,3.6329323563860343,3.745640216152003,8.151808249059275
80,27,23.251115074365075,25.0,15.269219048338451,3.7894315614726954,3.590319851687887,8.149525233825893
81,27,23.82455839638014,25.0,15.206014534608743,3.6497239863436812,3.7463580416584197,8.385186643659408
82,27,24.42396421008266,25.0,15.375681559987926,3.8204564473395,3.6203831377549758,8.388336183057431
83,27,25.0,25.0,15.619918432631389,3.6593719574506682,3.6308175927888278,8.209952742639492
84,27,25.0,25.0,16.04345646267897,3.938286665558628,3.589187440366409,8.159970025005201
85,27,25.0,25.0,15.971304136631401,3.8682326091403563,3.473325461759761,8.434434612821029
86,27,25.0,25.0,15.885975721875168,3.8938282391237777,3.628936163792612,8.649980562097056
87,27,25.0,25.0,16.093463718476407,4.060679739333947,4.071045743681844,8.6884173753473
88,27,25.0,25.0,15.8363807239516,4.387670961920172,3.8257841917667355,8.651892273860478
89,27,25.0,25.0,15.630502517603869,4.449050433926185,3.8841049809788393,8.775417045730029
90,27,25.0,25.0,15.895005401003731,4.7259445535053315,3.900876946608367,8.995058018935262
91,27,25.0,25.0,15.407844863863147,4.7737854507005215,4.390944903985368,9.348542999795585
92,27,25.0,25.0,15.453109261040707,4.831558890823762,4.625747727830977,9.06541854393582
93,27,25.0,25.0,15.161021393659283,5.07700133454377,4.400921937694627,9.617663664973353
94,27,25.0,25.0,14.454351694108245,5.512566062878784,5.048864110719021,9.52670963533473
95,27,25.0,25.0,14.37413969425821,5.815210048731241,4.753869465879908,9.782426880961038
96,27,25.0,25.0,13.961480613173121,5.820142781228506,4.976859717153399,10.251148112720445
97,27,25.0,25.0,13.436221608215309,6.252495934829925,5.5956364090644595,10.49879578610969
98,27,25.0,25.0,13.287400431993834,6.646835788052032,5.6790496874633725,10.43009813069817
99,27,25.0,25.0,12.570641317265883,6.870840508672674,5.850146429625037,10.807262838224977
100,27,25.0,25.0,12.195171810638405,6.821622126831494,6.017737306799034,10.647187198708282
101,27,25.0,25.0,12.244200770689623,6.949201286421037,6.20872117625241,10.791085232969337
102,27,25.0,25.0,11.842953219114321,7.117147839466791,6.330373940431063,11.292877088378313
103,27,25.0,25.0,11.35331381012725,7.4590715347808505,6.197366027412451,11.176940904411506
104,27,25.0,25.0,10.82480050416032,7.292673584181104,6.4651912358435695,11.106454656690468
105,27,25.0,25.0,10.486088786116118,7.665855876698798,6.578026831179361,11.208147407395536
106,27,25.0,25.0,10.291869211812296,7.589738934982442,6.872611520702272,11.226969251019435
107,27,25.0,25.0,10.306216465795954,7.985655450050419,6.684318076503197,11.565875597521671
108,27,25.0,25.0,10.143490006511573,7.716726061426212,6.662689387430332,11.319638766097654
109,27,25.0,25.0,9.535216476952327,7.662141498914511,6.591971235433483,11.44449119600099
110,27,25.0,25.0,9.596585367148188,8.097820627979331,6.952787472314987,11.71766908224447
111,27,25.0,25.0,9.611920615814679,7.9801346582286605,6.915368279408418,11.596982966336897
112,27,25.0,25.0,9.045126844483248,8.304581424866925,6.539006087636011,11.378178634059243
113,27,25.0,25.0,9.232512653877597,7.87928871074674,6.40594853150909,11.530568800355326
114,27,25.0,25.0,9.133501245421499,8.099054228314516,6.518654416763637,11.641345325299254
115,27,25.0,25.0,9.110831658639539,8.10058336777286,6.47358171881265,11.087366834748403
116,27,25.0,25.0,9.00344586427635,8.100490469541318,6.495232351834784,11.297192697339781
117,27,25.0,25.0,8.891339264771485,7.959721974003673,6.3813862381732935,11.104059268751843
118,27,25.0,25.0,8.835637214803036,7.961184546476076,6.476586194038237,11.022720846417428
119,27,25.0,25.0,8.852568428581884,8.175296909917176,6.104596483543942,10.988519653475635
120,27,25.0,25.0,8.807939563290143,8.351331511914026,5.952296434164331,10.89209062694595
121,27,25.0,25.0,8.735567720471334,8.18958685630718,6.142186719858012,10.583128640502165
122,27,25.0,25.0,9.081551511827794,8.221551979073327,5.595775655302175,10.652544920388683
123,27,25.0,25.0,8.760945941049973,8.432262326228166,5.620595694352419,10.647756475269421
124,27,25.0,25.0,8.87600213858345,8.057521445856372,5.434968262184623,10.375759442925354
125,27,25.0,25.0,9.023480402026465,8.250836981684822,5.467119841045241,10.106337537257259
126,27,25.0,25.0,9.20353049735435,8.565741504351394,4.976742337070786,9.884214771050516
127,27,25.0,25.0,9.067817823998997,8.5927510307405,5.233376585431853,10.036258865167488
128,27,25.0,25.0,9.266390388524236,8.466066802572765,4.724187698843469,9.70936744223899
129,27,25.0,25.0,9.441039358686876,8.451211443569104,4.677229725126183,9.817398070216365
130,27,25.0,25.0,9.530620777975773,8.897224199189342,4.48967509324242,9.71720165413966
131,27,25.0,25.0,9.470549003780464,8.710450102473247,4.6725093140437695,9.173119487831784
132,27,25.0,25.0,9.531383898742567,9.053674397876092,4.440500365704702,9.005429053152904
133,27,25.0,25.0,9.921497564375453,9.28581334266589,4.268947547092179,8.988657037898996
134,27,25.0,25.0,9.933486190658856,9.293973882727515,3.798558438336863,8.88551852210394
135,27,25.0,25.0,10.17136022356091,9.202383278520772,3.501480346264107,8.76485736126689
136,27,25.0,1.5607960018443525,10.263980959576319,9.654872698728239,3.3809432258779206,8.328253415390234
137,27,21.934244875378027,2.681033914798732,10.263040972911378,9.840161145101908,3.298607700811716,7.764773610285706
138,27,18.21226316762653,2.598496905928062,10.47248712438422,10.08091339378712,2.6006854396931396,6.870326499321903
139,27,14.173006438187372,2.0235577276652568,10.589207511069153,10.290158953530932,1.9609963757615512,5.84329616290259
0,28,0.0,0.0,6.104818278586077,3.0517153204800973,1.8350612862776081,5.6362169755187566
1,28,1.7582466435538175,2.2883694494430182,1.9245208550353414,2.152483133549483,2.2494656077127266,6.3243475745396385
2,28,0.8379507369777012,4.258586308369409,2.3564729674867135,2.213164145569643,2.028796034969382,6.439609111604607
3,28,0.8727435593489427,5.931771343816342,2.04721195576092,2.0392946800346357,2.029168521803083,6.616372504551828
4,28,2.151942758955229,7.32850872958279,2.3306372573378535,2.3177841264180645,2.3652248033358285,6.3615064479670504
5,28,0.44336506861497293,8.468837653901684,2.3449247673711273,2.523509058232255,2.5136552200478093,6.724128573089208
6,28,2.8760954018811864,9.372244463170146,2.3472436922595787,2.2026449544917597,2.5299617769333826,6.5240531973838705
7,28,2.9392281534306974,10.057655341737753,2.580996971765597,2.6181553285468637,2.537405826147624,6.854235491377313
8,28,0.3097272572383729,10.543429527752892,2.2604048726044357,2.383427818492119,2.5972232161063546,6.919665946808718
9,28,0.15620104608595697,10.84735306506716,2.610421678735279,2.4394513278228778,2.6199555380817974,6.759874815638953
10,28,0.6911057941854726,10.986633091197842,2.418968754389005,2.423137120979188,2.4624703129995624,6.797047528866738
11,28,1.1943264118940582,10.977892661348431,2.6283033605699146,2.761423906714004,2.2547817671647055,6.648968458000418
12,28,1.2821938443843448,10.8371661084872,2.7122113907735486,2.6306980342475517,2.4896618828234507,6.8014323927008675
13,28,1.0035375277688765,10.57989493948391,2.3159588508927382,2.773195053591151,2.392863777482264,6.921534604579863
14,28,2.331212239887118,10.220924267304472,2.5882315980398403,2.6141328947938227,2.272869195634585,6.911638244837854
15,28,1.5963134391550677,9.774499779263738,2.424138949010566,2.6704304763151794,2.607636225684092,6.910197662152622
16,28,2.7686488775463913,9.254265241336363,2.572094692267061,2.400936852046128,2.2871699187799424,6.838782945362662
17,28,1.2407849784130895,8.673260538525668,2.449936846658839,2.280938383776699,2.345129175918447,6.539364732382733
18,28,2.9720842469483464,8.043920251290658,2.495458250836883,2.6210346477110518,2.203535584346682,6.8187408890829175
19,28,0.2976845698760333,7.378072768030968,2.4462915415443436,2.1318420286116844,2.2854302618859976,6.7365533058568765
20,28,2.4352122698002963,6.686939933630022,2.4742127643366096,2.5097861474265692,2.0920878479968477,6.344163589343633
21,28,2.023063080573301,5.981137234056163,2.5070416589179167,2.11027534520168,2.2603136758442504,6.069869384704676
22,28,1.5198952577741882,5.270674517021824,2.3173560004504306,2.3742291171042575,1.9361154137481051,6.4033638828095665
23,28,2.000488450400724,4.564957248700843,2.03784028035679,2.1975911883184756,2.080885276929696,5.961287500070185
24,28,0.09106471549451023,3.872788306503793,1.8064205638807906,2.2385070363063413,1.8579401512165183,5.754354651631017
25,28,0.13630934790789972,3.202370307911387,1.8804183272788617,1.6661703096917697,1.7941413937681232,5.454083037195071
26,28,0.5524174370625297,2.561308475365891,2.002253262401105,1.9568861859600488,1.3162189910495,5.235388152255029
27,28,1.3413574888319157,1.9566140372206888,1.8720015284064526,1.9549047865776048,1.5345595500778892,4.900971281125882
28,28,1.789717340434836,1.3947081647478683,1.4866806549182205,1.725024435952775,1.4558214231319266,4.9535569929378624
29,28,0.20568812773809209,0.8814264452037861,1.8196525565352797,1.6354230191230916,1.0134070295063489,4.238702766269081
30,28,1.3998271276874235,0.42202389095291437,1.3967780485371883,1.3737813542855857,1.2135550051323865,4.12688257226355
31,28,0.9489152363153185,0.021180484649505615,1.5404248510583116,1.4011313283216487,1.0986629280577178,3.736853224901054
32,28,1.0368843463019215,0.776358386563655,1.5269492511239269,1.2148149949361913,0.8625621237765548,3.512136627240275
33,28,1.7300471353834017,2.2287543719418563,1.1455655108838854,1.03488639478875,0.5661549379827213,2.919520328171344
34,28,1.1475364945153594,2.5524761126337845,1.3693975777591811,0.9737459630262695,0.8284264894368233,2.822946908038692
35,28,0.8302524647783383,1.7952025730160956,1.1423026321145957,1.0891432016568463,0.7518070450703083,2.8828941228576026
36,28,1.305921090611352,1.2322926388328816,0.8785201562089182,1.1366146341621173,0.4546359381666016,2.5521056615707263
37,28,1.2566281459935884,0.061710607437869935,0.894485752495185,0.9885178987798515,0.5766170048757386,2.2516142701251844
38,28,0.86527911390729,0.5200796317578991,0.8722729014409802,0.793476430990268,0.3874168628792365,1.6206494519912593
39,28,2.6796994715793625,1.2778353738062038,1.0317477083988276,1.1023251115371318,0.20220213910815035,1.6611650587342575
40,28,1.0244034531042756,2.8852016558641553,1.1461531082323329,0.8563766521195926,0.37944664116870996,1.2632652407310487
41,28,1.5760867856967455,1.2827108465017432,0.9041736034802117,0.8791615011835425,0.559344266764161,1.4159689450831303
42,28,25.0,0.26062201285940034,0.8916062588847795,0.7673765946826278,0.44566912115965246,1.2046608868329831
43,28,25.0,0.7281268891728558,1.3193906421463355,0.8603274740608571,0.14790078282861224,1.088412293915697
44,28,25.0,1.266201667688435,1.5192860628195404,1.1995492578898672,0.35567861800126693,0.8826260003660608
45,28,25.0,1.8723583517177502,1.7678722402916822,1.5809377673723048,0.07793967085189416,0.8836063040397757
46,28,25.0,2.543681419556563,2.11300981584019,1.7620758422395684,0.18031770408608858,0.6910539852892427
47,28,25.0,3.2768419465949563,2.6661105261817357,1.8737092827297177,0.22058569475475925,1.1217808995096752
48,28,25.0,4.068112263486384,2.5939110515450308,1.9161930651538779,0.4237973003790121,1.5216274336683264
49,28,25.0,4.913381150374548,3.1268988944421277,2.2382170701137616,0.3156442636014997,1.501886379468564
50,28,1.0199198277580284,5.80816956717841,3.1879652723649254,2.4293919506715698,0.3100320625920615,1.740665209942598
51,28,2.7394888715208268,6.747646919934809,2.904686776407129,2.546260205061726,0.266929994467369,2.046407790055179
52,28,1.7846150549649025,7.726647863200057,3.126621810468555,2.682006436961055,0.2924804822720063,2.4669363956630415
53,28,0.780758887685756,8.739689638508935,3.1785537550805034,2.6459178323261643,0.7492934384761765,2.6852283933123275
54,28,1.0175745634692124,9.780989948891431,2.8740557936597155,2.60580915170722,0.6032527405762215,2.5449684006826234
55,28,1.0419071170279048,10.844485369448819,2.6406214359290385,2.718154882532481,0.6115041688896814,3.238391543208798
56,28,1.2889033364365956,11.92385029398622,3.0376195640990695,2.832738554144894,0.8611099718476825,3.471311282125642
57,28,2.653062707169113,13.012516417704092,2.930047451332029,2.838123206530817,0.8205734806639816,3.6558044637368954
58,28,2.8375885190693495,14.103692755948373,2.919364385202554,2.391261821856818,1.0827902982015214,3.961233731879149
59,28,0.8490836754559875,15.190386199016984,2.5103912195085067,2.4214608189442615,0.9121633405195317,4.231356260661907
60,28,0.8149448271402153,16.26542260302614,2.5757421321626826,2.3731219843432827,0.990856916629151,4.789377135193677
61,28,1.816240877805745,17.32146841683374,2.7414386053749586,2.350321167901076,1.1109032743213378,4.664798884022351
62,28,2.019255013857216,18.351052845020547,2.897566868431564,2.4156570310182617,1.4491303474668114,5.278540606566325
63,28,0.1225750960402624,19.346590546931054,2.7095260042689926,2.018939178594157,1.3076620163011592,5.461030905598202
64,28,0.6999172309895211,20.30040487177024,2.730587613364146,2.104241831620889,1.442197762290406,5.3857248398503375
65,28,1.2950947227023333,21.20475162976021,2.3562413680907635,1.9165664665454307,1.8149621050175129,5.854237920651218
66,28,1.3611968526350473,22.05184339935323,2.647832725371468,1.6848937034951341,1.7706493802692562,5.772233649319295
67,28,2.0368979187191414,22.833874370504816,2.563696294645533,1.6595087881442292,2.011850177346782,5.541928474091968
68,28,1.2541004859886549,23.543045724002866,2.7762428876337513,1.6441920460732418,1.8443276053178497,5.754902937015855
69,28,0.44398259476482727,24.171591546856632,2.54576534997624,1.7017740773433438,1.720526480461479,5.878991869578588
70,28,1.4497052755005315,24.711805283741967,2.489776576749379,1.940039933093792,1.6780972160430825,5.473865038393246
71,28,1.2656478257281336,25.0,2.587079852124401,1.925767725211886,1.7557079369095387,5.625781270166113
72,28,0.7875665877714653,25.0,2.5093953230757573,1.685075570075706,1.8643471593972638,5.764288255261889
73,28,0.11822536776958359,25.0,2.810367420132245,1.9861577764578089,1.8387868523734898,5.859018305206354
74,28,2.7577195913456682,25.0,2.5101320678797268,1.714004767492219,1.5577430495866382,5.721318876492445
75,28,0.8302888017147284,25.0,2.862271065640639,2.0533835492963024,1.9775360855560487,5.801902901278276
76,28,0.4806114257152696,25.0,2.7529326736842465,1.898770110006181,1.9293028925763613,5.905711530600412
77,28,1.2199446305058965,25.0,2.8103834650634485,1.7276310883338089,1.7579727939638645,5.747134621710405
78,28,1.2425522241221225,24.970230896230362,2.5542873360457143,1.5869789909316554,1.9595804193193667,5.59512294900436
79,28,2.7161201251784193,24.392238257475185,2.625052642450627,1.8293722692138374,1.836595323198649,5.951511629668082
80,28,1.2823050531794529,23.658315250875546,2.645191202741226,2.055078945995363,1.7626487225078284,5.952505063774829
81,28,0.10635012088372131,22.763307363499138,2.6377695250828608,1.795957743636196,1.9014230496454345,5.9453759040750445
82,28,0.539962448480773,21.70247866996428,2.715233584561151,1.743425457002338,1.933333419053974,5.843209755964439
83,28,0.7472180791581768,20.47154525263872,2.5336266404985284,2.0257420533362716,1.960393135656708,5.719777702211506
84,28,1.0906805565057853,19.06670915790241,2.5780979037034766,1.7238643838637433,1.6638288232923104,5.583729962866696
85,28,2.542893356709094,17.484692888461808,2.5322326770448824,1.6550510625944286,1.488644090702425,5.85047074446723
86,28,2.787142887861334,15.722774431724787,2.4295874624289406,1.8926565390345131,1.5550143742106572,5.39147390846986
87,28,0.027660494353228704,13.778822824236698,2.33632670688322,1.7840455212647053,1.8837726512874422,5.619209903376808
88,28,0.8233525211355176,11.651334252168994,2.1254090636512837,1.6672239612228945,1.6012974937163476,5.3125599149868385
89,28,2.806462204141569,9.339468687868106,1.87381839015097,1.5303421012883236,1.6436756568872009,5.001484492848133
90,28,2.3256757037278986,6.843087062466424,1.7003901981919392,1.2489803664282038,1.2110645548052292,5.144630013402875
91,28,0.6798812513168141,4.162788974544441,1.7572288143564005,1.1746012904313325,1.072106452587957,4.625885151599422
92,28,0.6937967922030964,1.2999509348559002,1.535802009308454,1.106161036874191,1.2338448159006978,4.321117009624066
93,28,1.5120795664399114,1.7484140665937324,1.793512483001431,1.1192042960460433,1.0326793838923818,4.232263296252051
94,28,2.8694918720519844,2.933850780819765,1.5683031613314706,1.2057186981117147,0.9468175887370969,3.9049178292595794
95,28,0.022068079672436736,1.982983252127295,1.4091941165038413,1.0029224701166917,1.0327436770707878,3.766868194580851
96,28,1.041965893057844,1.4262722388512907,1.3774266794309742,1.085695216923851,0.8254944671516574,3.398939450703925
97,28,1.2389704817020974,0.09662332165866094,1.2217791427516878,1.0253489637159605,0.9415135607694283,3.502326662794452
98,28,1.849475151866538,2.9934928824461187,0.9854705014159411,0.6573539504998174,0.523150171167591,3.0817955798300165
99,28,2.531518281048702,1.4961573091652887,0.8561338892108998,0.4906094051157136,0.5929817949821437,3.043050844760151
100,28,1.8114314475202948,0.6199057526194238,0.8320784212581542,0.8917287244479628,0.432044243536382,3.037958364546877
101,28,1.9542426078679178,2.0183510760491554,0.7626091656440609,0.6614723919416567,0.7802883006398496,2.46888001695456
102,28,1.622994396841348,2.0257964380928852,0.5437019370057907,0.6531641898759823,0.4523405762782357,2.6748743702795275
103,28,0.39579078258307665,1.0377372421617532,0.5483512285020423,0.4781888111782368,0.6152616337174025,2.36810298953594
104,28,1.9484270303353652,0.6862253612392424,0.2979264808153327,0.660726671426723,0.3758463180340341,2.0980714572603203
105,28,2.580096073447632,0.22245999858009535,0.26836886423103196,0.6058674270334203,0.1777381195773692,1.8145722266127802
106,28,0.6190939698243223,0.6639706933953478,0.5603605606517864,0.321104329111246,0.16999636970059517,1.894161586430747
107,28,2.9901686614263556,2.3012823451532114,0.4672056154522213,0.5259077956197975,0.3573921327982822,1.5743382484620132
108,28,2.7081679938018417,0.9553104443755941,0.31380060516657304,0.3414369512734701,0.438035270126853,1.3337087121119198
109,28,0.8114445819202863,0.9170568360103963,0.2703535489836016,0.5710017506990043,0.5273618250793505,1.2249850291822446
110,28,1.8581664502155788,2.2674065631246756,0.26294677378968306,0.45403509208502957,0.5104040160004678,1.1722389870860352
111,28,2.5300701439868583,2.8397176449785775,0.20390651081401734,0.2047842922286054,0.06720383162894596,1.2472994134930278
